price,room,bathroom,surface,link,property_type,city,zone
300000.0,2.0,1.0,50.0,https://www.avito.ma/fr/oulfa/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%81%D8%B1%D8%AD_%D8%B3%D9%84%D8%A7%D9%85_%D8%B3%D8%B1%D9%88%D8%B1_%D8%B7%D8%A7%D8%A8%D9%82_2_56741167.htm,Appartements , Casablanca,Oulfa
450000.0,3.0,1.0,,https://www.avito.ma/fr/hanaa_2/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Tanger_56773204.htm,Appartements , Tanger,Hanaa 2
550000.0,3.0,2.0,119.0,https://www.avito.ma/fr/boustane/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Oujda_56773202.htm,Appartements , Oujda,Boustane
1000000.0,8.0,2.0,100.0,https://www.avito.ma/fr/el_ensanche/maisons/maison_%C3%A0_vendre___%C3%A0_T%C3%A9touan__prix_negociable__56240252.htm,Maisons , Tétouan,El Ensanche
900000.0,2.0,1.0,,https://www.avito.ma/fr/tabriquet/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Sal%C3%A9_56730998.htm,Appartements , Salé,Tabriquet
360000.0,,,,https://immoneuf.avito.ma/fr/unite/47R?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
340000.0,2.0,1.0,80.0,https://www.avito.ma/fr/autre_secteur/appartements/%D8%B4%D9%82%D9%82_34_%D9%85%D9%84%D9%8A%D9%88%D9%86_%D9%88%D8%AC%D8%AF%D8%A9_56773164.htm,Appartements , Oujda,Autre secteur
540000.0,2.0,2.0,84.0,https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_84_m%C2%B2_%C3%A0_K%C3%A9nitra_56773128.htm,Appartements , Kénitra,Seyad
1900000.0,3.0,2.0,1.0,https://www.avito.ma/fr/polo/appartements/Appartement_%C3%A0_vendre_121_m%C2%B2_%C3%A0_Casablanca_56773120.htm,Appartements , Casablanca,Polo
3990000.0,4.0,3.0,214.0,https://www.avito.ma/fr/tanja_balia/villas_et_riads/villa_a_tanger_balia_a_vendre_275m2_56773079.htm,Villas et Riads , Tanger,Tanja Balia
3900000.0,,,,https://immoneuf.avito.ma/fr/unite/gVs?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1860000.0,4.0,2.0,235.0,https://www.avito.ma/fr/centre/appartements/bel_appartement_a_cote_de_la_gare%C3%A9_56773076.htm,Appartements , Kénitra,Centre
1250000.0,3.0,2.0,87.0,https://www.avito.ma/fr/wifak/appartements/Appartement_Avendre_Neuf__56773059.htm,Appartements , Temara,Wifak
340000.0,2.0,1.0,75.0,https://www.avito.ma/fr/al_maghrib_al_arabi/appartements/appartement_%C3%A0_vendre__56773057.htm,Appartements , Kénitra,Al Maghrib Al Arabi
1200000.0,3.0,4.0,110.0,https://www.avito.ma/fr/saidia/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D8%B9%D9%8A%D8%AF%D9%8A%D8%A9__56773054.htm,Maisons , Saidia,Toute la ville
2330000.0,,,,https://immoneuf.avito.ma/fr/unite/pbM?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
590000.0,2.0,1.0,78.0,https://www.avito.ma/fr/el_haouzia/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_K%C3%A9nitra_56773031.htm,Appartements , Kénitra,El Haouzia
445000.0,,,,https://immoneuf.avito.ma/fr/unite/1B7?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1200000.0,2.0,1.0,83.0,https://www.avito.ma/fr/hivernage/appartements/Appartement_%C3%A0_vendre_83_m%C2%B2_%C3%A0_Marrakech_56772907.htm,Appartements , Marrakech,Hivernage
490000.0,2.0,1.0,92.0,https://www.avito.ma/fr/martil/appartements/Appart_Neuf_91m_Titr%C3%A9_proche_Plage_Martil_55740481.htm,Appartements , Martil,Toute la ville
330000.0,1.0,1.0,60.0,https://www.avito.ma/fr/had_soualem/appartements/%D8%B4%D9%82%D9%82_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_33_%D9%85%D9%84%D9%8A%D9%88%D9%86__%D9%88%D9%8A%D9%85%D9%83%D9%86%D9%83_%D8%A5%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D8%A9_%D9%85%D9%86_%D8%AF%D8%B9%D9%85_10_%D9%85%D9%84%D9%8A%D9%88%D9%86_56630513.htm,Appartements , Had Soualem,Toute la ville
1533000.0,,,,https://immoneuf.avito.ma/fr/unite/iRp?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
620000.0,,,1000.0,https://www.avito.ma/fr/sidi_rahal/maisons/%D9%85%D9%86%D8%B2%D9%84_56772868.htm,Maisons , Sidi Rahal,Toute la ville
520000.0,2.0,2.0,57.0,https://www.avito.ma/fr/tabriquet/appartements/Appartement_57_m%C2%B2_%C3%A0_vendre_%C3%A0_Tabriquet__Sal%C3%A9_56772860.htm,Appartements , Salé,Tabriquet
1650000.0,,,,https://immoneuf.avito.ma/fr/unite/SAT?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
370000.0,2.0,1.0,60.0,https://www.avito.ma/fr/had_soualem/appartements/%D8%B4%D9%82%D9%82_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_%D8%A8%D8%AB%D9%85%D9%86_%D9%87%D9%85%D8%B2%D8%A7__%D9%88%D8%AF%D8%B9%D9%85_%D8%A7%D9%84%D8%B3%D9%83%D9%86_10_%D9%85%D9%84%D9%8A%D9%88%D9%86_56630377.htm,Appartements , Had Soualem,Toute la ville
470000.0,,,,https://immoneuf.avito.ma/fr/unite/NgW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
6500000.0,4.0,3.0,584.0,https://www.avito.ma/fr/hay_riad/villas_et_riads/villa_%C3%A0_vendre_sur_Hay_Riad_Rabat_56642836.htm,Villas et Riads , Rabat,Hay Riad
574000.0,2.0,2.0,146.0,https://www.avito.ma/fr/wafa/appartements/Appartement_%C3%A0_vendre_de_45_%C3%A0_146m%C2%B2_%C3%A0_Mohammedia_56591885.htm,Appartements , Mohammedia,Wafa
370000.0,2.0,1.0,60.0,https://www.avito.ma/fr/had_soualem/appartements/%D8%B4%D9%82%D9%82_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_%D8%A8%D8%AB%D9%85%D9%86_%D9%87%D9%85%D8%B2%D8%A7__%D9%88%D8%AF%D8%B9%D9%85_%D8%A7%D9%84%D8%B3%D9%83%D9%86_10_%D9%85%D9%84%D9%8A%D9%88%D9%86_56630377.htm,Appartements , Had Soualem,Toute la ville
315000.0,3.0,2.0,75.0,https://www.avito.ma/fr/had_soualem/appartements/appartement_a_had_soualem_56772785.htm,Appartements , Had Soualem,Toute la ville
1660000.0,,,,https://immoneuf.avito.ma/fr/unite/qAn?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
950000.0,2.0,2.0,105.0,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/A_vendre_un_bel_appartement___56460277.htm,Appartements , Casablanca,Belvédère
2340000.0,,,,https://immoneuf.avito.ma/fr/unite/8uJ?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
5800000.0,4.0,4.0,580.0,https://www.avito.ma/fr/harhoura/villas_et_riads/Villa_%C3%A0_vendre__56772740.htm,Villas et Riads , Temara,Harhoura
300000.0,2.0,1.0,,https://www.avito.ma/fr/b%C3%A9ni_mellal/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_B%C3%A9ni_Mellal_56772731.htm,Appartements , Béni Mellal,Toute la ville
830000.0,,,,https://immoneuf.avito.ma/fr/unite/GgA?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
526450.0,,,,https://immoneuf.avito.ma/fr/unite/BqP?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
400000.0,2.0,1.0,80.0,https://www.avito.ma/fr/bir_rami_industriel/appartements/%D8%A8%D9%8A%D8%B1_%D8%B1%D8%A7%D9%85%D9%8A_%D9%82%D8%B1%D8%A8_%D8%A7%D9%84%D9%82%D8%A7%D8%B9%D8%A9_%D8%A7%D9%84%D9%85%D8%BA%D8%B7%D8%A7%D8%A9_%D8%AD%D9%85%D8%A7%D9%85_%D8%B3%D8%A7%D8%B1%D8%A9_56772683.htm,Appartements , Kénitra,Bir Rami Industriel
8500000.0,5.0,6.0,685.0,https://www.avito.ma/fr/harhoura/villas_et_riads/vente_villa_semi_fini_%C3%A0_Harhoura_56741971.htm,Villas et Riads , Temara,Harhoura
2300000.0,,,,https://immoneuf.avito.ma/fr/unite/jHf?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
947600.0,,,,https://immoneuf.avito.ma/fr/unite/aJ7?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1800000.0,2.0,2.0,112.0,https://www.avito.ma/fr/maarif/appartements/Apprt_de_112m2_Maarif_Romandie_%C3%A0_vendre__56707754.htm,Appartements , Casablanca,Maarif
2000000.0,3.0,2.0,135.0,https://www.avito.ma/fr/beaus%C3%A9jour/appartements/___Appartement_135_m%C2%B2_R%C3%A9sidence_du_Palais___Oulmes_56772644.htm,Appartements , Casablanca,Beauséjour
5200000.0,2.0,0.0,,https://www.avito.ma/fr/b%C3%A9ni_yakhlef/appartements/%D8%A5%D9%82%D8%A7%D9%85%D8%A9_%D8%A8%D9%8A%D8%AA%D9%8A_%D8%A7%D9%84%D9%84%D9%84%D9%88%D9%8A%D8%B2%D9%8A%D8%A9_%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%AF%D9%8A%D8%A9__56772639.htm,Appartements , Béni Yakhlef,Toute la ville
816000.0,,,,https://immoneuf.avito.ma/fr/unite/jxr?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
330000.0,2.0,1.0,95.0,https://www.avito.ma/fr/mediouna/appartements/%D9%85%D8%B4%D8%B1%D9%88%D8%B9_%D8%A7%D9%84%D8%AD%D9%85%D8%AF_56772597.htm,Appartements , Mediouna,Toute la ville
1220000.0,,,,https://immoneuf.avito.ma/fr/unite/jTR?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2750000.0,5.0,4.0,380.0,https://www.avito.ma/fr/al_boustane/villas_et_riads/villa_compl%C3%A8te_trois_fa%C3%A7ades__alboustane__56511999.htm,Villas et Riads , El Jadida,Al Boustane
690000.0,4.0,3.0,130.0,https://www.avito.ma/fr/marjane_2/appartements/joli_appartement_finition_premium_56772595.htm,Appartements , Meknès,Marjane 2
4600000.0,,,592.0,https://www.avito.ma/fr/aouama_gharbia/maisons/Immeuble_de_4_%C3%A9tages_%C3%A0_vendre__53799832.htm,Maisons , Tanger,Aouama Gharbia
1240000.0,,,,https://immoneuf.avito.ma/fr/unite/iXU?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1834700.0,2.0,2.0,109.0,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_109_m%C2%B2_%C3%A0_Casablanca_56662366.htm,Appartements , Casablanca,Maarif
360000.0,1.0,1.0,60.0,https://www.avito.ma/fr/autre_secteur/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_56772593.htm,Maisons , Agadir,Autre secteur
578000.0,,,,https://immoneuf.avito.ma/fr/unite/cJk?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1900000.0,2.0,2.0,92.0,https://www.avito.ma/fr/agdal/appartements/appartement_a_vendre_agdal__56772578.htm,Appartements , Rabat,Agdal
475000.0,2.0,1.0,,https://www.avito.ma/fr/ain_attig/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Ain_Attig_56772574.htm,Appartements , Ain Attig,Toute la ville
620000.0,2.0,2.0,120.0,https://www.avito.ma/fr/al_mallalienne/maisons/xo9a_xibh_hora__56772566.htm,Maisons , Tétouan,Al Mallalienne
320000.0,,,,https://immoneuf.avito.ma/fr/unite/Xh3?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1460000.0,,,,https://immoneuf.avito.ma/fr/unite/joW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1600000.0,2.0,2.0,116.0,https://www.avito.ma/fr/el_mansouria/appartements/%D8%B4%D9%82%D8%A9_%D8%B1%D8%A7%D9%82%D9%8A%D9%87_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%86%D8%B5%D9%88%D8%B1%D9%8A%D8%A9__56772530.htm,Appartements , El Mansouria,Toute la ville
3700000.0,6.0,3.0,,https://www.avito.ma/fr/bouskoura_centre/villas_et_riads/villa_%C3%A0_vendre_%C3%A0_oasis_bouskoura__56772524.htm,Villas et Riads , Bouskoura,Bouskoura centre
460000.0,2.0,1.0,60.0,https://www.avito.ma/fr/autre_secteur/appartements/%D8%B4%D9%82%D8%A9_%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9_%D8%AC%D8%AF%D8%A7_60%D9%85%D8%AA%D8%B1_%D8%AF%D8%B9%D9%85__56250121.htm,Appartements , Marrakech,Autre secteur
770000.0,,,,https://immoneuf.avito.ma/fr/unite/n9g?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
6600000.0,4.0,4.0,400.0,https://www.avito.ma/fr/harhoura/villas_et_riads/villa_%C3%A0_vendre_sur_El_Harhoura_56772497.htm,Villas et Riads , Temara,Harhoura
1000000.0,,,,https://immoneuf.avito.ma/fr/unite/jsv?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
900000.0,5.0,3.0,1000.0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/villa_a_vendre__56772492.htm,Villas et Riads , Safi,Autre secteur
1100000.0,2.0,2.0,118.0,https://www.avito.ma/fr/moulay_youssef/appartements/Appartement_%C3%A0_vendre_118_m%C2%B2_%C3%A0_Tanger_56741728.htm,Appartements , Tanger,Moulay Youssef
988000.0,,,,https://immoneuf.avito.ma/fr/unite/jOg?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
350000.0,2.0,2.0,66.0,https://www.avito.ma/fr/ben_m_sick/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A7%D9%82%D8%A7%D9%85%D8%A9_%D9%85%D8%AD%D8%B1%D9%88%D8%B5%D8%A9_%D8%AF%D8%A7%D8%B1_%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1_%D9%87%D8%B1%D8%A7%D9%88%D9%8A%D9%8A%D9%86_%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9_56772463.htm,Appartements , Casablanca,Ben M'sick
496000.0,,,,https://immoneuf.avito.ma/fr/unite/z3f?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
460000.0,2.0,0.0,55.0,https://www.avito.ma/fr/al_fida/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_56691252.htm,Appartements , Casablanca,Al Fida
4600000.0,4.0,6.0,378.0,https://www.avito.ma/fr/harhoura/villas_et_riads/Villa_%C3%A0_vendre_%C3%A0_Harhoura_Vue_mer_imprenable__56694212.htm,Villas et Riads , Temara,Harhoura
819000.0,,,,https://immoneuf.avito.ma/fr/unite/jBW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1440000.0,3.0,2.0,136.0,https://www.avito.ma/fr/martil/appartements/Appartement_de_lux_meubl%C3%A9_136m%C2%B2_%C3%A0_Martil_51318143.htm,Appartements , Martil,Toute la ville
1300000.0,2.0,2.0,115.0,https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_haut_standing_%C3%A0_Dar_Bouazza_56694300.htm,Appartements , Dar Bouazza,Toute la ville
200000.0,2.0,1.0,56.0,https://www.avito.ma/fr/wislane/appartements/Appartement_%C3%A0_vendre_%C3%A0_Mekn%C3%A8s_56772442.htm,Appartements , Meknès,Wislane
560000.0,3.0,1.0,87.0,https://www.avito.ma/fr/sidi_moumen/appartements/appartement_a_vendre_Sidi_Moumen__56772419.htm,Appartements , Casablanca,Sidi Moumen
900000.0,4.0,4.0,80.0,https://www.avito.ma/fr/sidi_abdelkrim/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__56772396.htm,Maisons , Safi,Sidi AbdelKrim
5200000.0,,,,https://immoneuf.avito.ma/fr/unite/K7e?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
700000.0,2.0,1.0,120.0,https://www.avito.ma/fr/tabriquet/appartements/Appartement_%C3%A0_vendre_120_m%C2%B2_%C3%A0_Sal%C3%A9_56772318.htm,Appartements , Salé,Tabriquet
1230000.0,,,,https://immoneuf.avito.ma/fr/unite/j8s?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1170000.0,,,,https://immoneuf.avito.ma/fr/unite/kQB?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
460000.0,2.0,1.0,67.0,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_de_67m_bien_ensoleill%C3%A9_%C3%A0_ain_sebaa_55358215.htm,Appartements , Casablanca,Ain Sebaa
450000.0,3.0,1.0,64.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_56772251.htm,Appartements , Casablanca,Autre secteur
1112500.0,,,,https://immoneuf.avito.ma/fr/unite/jFW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
560000.0,2.0,1.0,58.0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Casablanca_56772238.htm,Appartements , Casablanca,Oulfa
4500000.0,5.0,,,https://www.avito.ma/fr/targa/villas_et_riads/%C3%80_Vendre___Villa_Semi_Finie_%C3%80_Targa__56630181.htm,Villas et Riads , Marrakech,Targa
1950000.0,2.0,2.0,123.0,https://www.avito.ma/fr/harhoura/villas_et_riads/Triplex_123m_Total_a_Vendre_Plage_Temara_56741428.htm,Villas et Riads , Temara,Harhoura
370000.0,,,,https://immoneuf.avito.ma/fr/unite/ino?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2850000.0,6.0,4.0,100.0,https://www.avito.ma/fr/errahma/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%83%D8%A8%D9%8A%D8%B1_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9__%D8%A7%D9%84%D8%B9%D8%B1%D8%B5%D8%A9___%D8%A7%D9%84%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1__56772234.htm,Maisons , Casablanca,Errahma
250000.0,,,,https://immoneuf.avito.ma/fr/unite/jfw?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
900000.0,3.0,2.0,,https://www.avito.ma/fr/autre_secteur/appartements/%D8%B4%D9%82%D9%82_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_100_m%C2%B2_%D9%81%D9%8A_%D8%A8%D9%88%D8%B2%D9%86%D9%8A%D9%82%D8%A9_56772223.htm,Appartements , Bouznika,Autre secteur
480000.0,3.0,2.0,76.0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Casablanca_56772208.htm,Appartements , Casablanca,Oulfa
550000.0,,,,https://immoneuf.avito.ma/fr/unite/jIB?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1550000.0,3.0,2.0,,https://www.avito.ma/fr/wifak/appartements/Appartement_haut_standing_%C3%A0_vendre_wifak_55838763.htm,Appartements , Temara,Wifak
1100000.0,1.0,2.0,50.0,https://www.avito.ma/fr/oasis/appartements/Studios_neufs_Oasis_56152814.htm,Appartements , Casablanca,Oasis
390000.0,2.0,1.0,,https://www.avito.ma/fr/had_soualem/appartements/%D8%B4%D9%82%D9%82_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_%D9%85%D8%B9_%D8%A5%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D8%A9_%D8%A7%D9%84%D8%AF%D8%B9%D9%85_10_%D9%85%D9%84%D9%8A%D9%88%D9%86_56198077.htm,Appartements , Had Soualem,Toute la ville
330000.0,,,,https://immoneuf.avito.ma/fr/unite/Tyn?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
800000.0,2.0,1.0,75.0,https://www.avito.ma/fr/centre_ville/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%85%D8%AF%D9%8A%D9%86%D9%87_%D8%AA%D9%85%D8%A7%D8%B1%D8%A9_%D8%AD%D9%8A_%D8%A7%D9%84%D9%88%D9%81%D8%A7%D9%82_56787203.htm,Appartements , Temara,Centre Ville
935000.0,2.0,2.0,,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Luxueux_appartement_F3_53418593.htm,Appartements , Marrakech,Guéliz
580000.0,3.0,2.0,78.0,https://www.avito.ma/fr/hay_essalam/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_El_Jadida_56772138.htm,Appartements , El Jadida,Hay Essalam
320000.0,2.0,1.0,54.0,https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre__Casablanca_Errahma_56772126.htm,Appartements , Casablanca,Errahma
1001000.0,,,,https://immoneuf.avito.ma/fr/unite/jXJ?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
3200000.0,6.0,2.0,,https://www.avito.ma/fr/hay_al_massar/maisons/Maison_288_m%C3%A8tre_quartier_Massar__56772111.htm,Maisons , Marrakech,Hay Al Massar
285000.0,2.0,1.0,50.0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_56772085.htm,Appartements , Casablanca,Oulfa
680000.0,2.0,2.0,72.0,https://www.avito.ma/fr/hay_salam/appartements/ApArt_72m2_1er_bfrachha_56772067.htm,Appartements , Agadir,Hay Salam
700000.0,2.0,1.0,102.0,https://www.avito.ma/fr/autre_secteur/appartements/%D8%AB%D9%84%D8%A7%D8%AB%D9%8A%D8%A9_%D8%B4%D9%82%D9%82_%D8%B4%D9%88%D9%83%D8%A9_%D9%84%D9%88%D9%81%D8%A7%D9%84%D9%88%D9%86__56772052.htm,Appartements , Kénitra,Autre secteur
1261000.0,,,,https://immoneuf.avito.ma/fr/unite/jXg?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
3200000.0,3.0,3.0,206.0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/villa_%C3%A0_vendre__56772039.htm,Villas et Riads , Tanger,Autre secteur
1650000.0,4.0,5.0,94.0,https://www.avito.ma/fr/autre_secteur/maisons/%D9%85%D9%86%D8%B2%D9%84_%D8%AC%D8%AF%D9%8A%D8%AF_%D9%84%D9%84%D8%A8%D8%B9__56772029.htm,Maisons , Meknès,Autre secteur
960000.0,3.0,2.0,100.0,https://www.avito.ma/fr/tnine_aglou/appartements/Magnifique_Appartement_Aglou_Beach_56772019.htm,Appartements , Tnine Aglou,Toute la ville
2800000.0,,,,https://immoneuf.avito.ma/fr/unite/kqa?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1800000.0,3.0,2.0,130.0,https://www.avito.ma/fr/haut_founty/appartements/Apart_fPAvio_R2_sfliya_130m2_56772008.htm,Appartements , Agadir,Haut-Founty
8800000.0,5.0,4.0,476.0,https://www.avito.ma/fr/ain_sebaa/villas_et_riads/villa_Zone_immeuble_R4_476m2_56771996.htm,Villas et Riads , Casablanca,Ain Sebaa
1900000.0,2.0,2.0,90.0,https://www.avito.ma/fr/sonaba/appartements/Apar_90m2_1eer_agdir_bey_56771995.htm,Appartements , Agadir,Sonaba
2930000.0,,,,https://immoneuf.avito.ma/fr/unite/jCT?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
700000.0,2.0,1.0,64.0,https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appart_a_MAARIF_ROMANDIE_56771968.htm,Appartements , Casablanca,Maârif Extension
4460000.0,,,446.0,https://www.avito.ma/fr/el_houda/villas_et_riads/Tera_446m2_lveela_2fa%C3%A7e_56771959.htm,Villas et Riads , Agadir,El Houda
250000.0,,,,https://immoneuf.avito.ma/fr/unite/NVu?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1100000.0,3.0,1.0,151.0,https://www.avito.ma/fr/ahlane/appartements/belle_appartement__56771936.htm,Appartements , Tanger,Ahlane
760000.0,,,,https://immoneuf.avito.ma/fr/unite/GNk?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
520000.0,3.0,2.0,73.0,https://www.avito.ma/fr/oulfa/appartements/appartement_bien_ensoleill%C3%A9_56771925.htm,Appartements , Casablanca,Oulfa
2950000.0,,,265.0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Villa_Golf_Luxueuse_Avec_Piscine___56771888.htm,Villas et Riads , Kénitra,Autre secteur
400000.0,6.0,4.0,75.0,https://www.avito.ma/fr/bir_rami/appartements/Appartement_Moderne_75m%C2%B2___56771878.htm,Appartements , Kénitra,Bir Rami
250000.0,,,,https://immoneuf.avito.ma/fr/unite/jJG?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
450000.0,2.0,2.0,66.0,https://www.avito.ma/fr/zenata/appartements/Appt_2ch_%C3%A0_vendre_66_m%C2%B2_%C3%A0_Zenata_56771880.htm,Appartements , Zenata,Toute la ville
660000.0,1.0,1.0,100.0,https://www.avito.ma/fr/maarif/appartements/studio_en_vents_maarif__56771874.htm,Appartements , Casablanca,Maarif
1150000.0,,,160.0,https://www.avito.ma/fr/autre_secteur/appartements/%D8%B4%D9%82%D8%A9_%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9_160%D9%85%C2%B2___56771843.htm,Appartements , Kénitra,Autre secteur
470000.0,,,,https://immoneuf.avito.ma/fr/unite/Vi6?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
620000.0,2.0,1.0,96.0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_56771838.htm,Appartements , Casablanca,Oulfa
300000.0,2.0,1.0,50.0,https://www.avito.ma/fr/sidi_moumen/appartements/apparemment_avendre_56771817.htm,Appartements , Casablanca,Sidi Moumen
660000.0,1.0,1.0,,https://www.avito.ma/fr/maarif/appartements/studio_en_vents_%C3%A0_maarif__56771809.htm,Appartements , Casablanca,Maarif
950000.0,,,,https://immoneuf.avito.ma/fr/unite/jze?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1110000.0,2.0,2.0,60.0,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Studio_Premium_60m%C2%B2_%C3%A0_Boulevard_Anoual__54987776.htm,Appartements , Casablanca,Quartier des Hôpitaux
